23.0542 -100 144.23  -0.0332645 0.998897 -0.0331386  
85.5893 -100 82.5651  -0.0192557 0.999775 -0.00888744  
18.7062 -100 110.602  0.0462908 0.996513 0.0694159  
22.7949 -100 107.527  0.113453 0.990753 -0.0744155  
45.5958 -100 112.327  -0.133243 0.990818 0.022951  
-5.44695 -100 121.358  0.105206 0.994429 0.00655588  
75.4165 -100 98.2325  0.043421 0.999034 -0.00677895  
48.1843 -100 107.078  -0.0396873 0.996228 0.0771721  
-20.23 -100 116.254  0.025454 0.99669 -0.0772045  
50.2928 -100 133.852  -0.0375303 0.999278 0.00595581  
43.2764 -100 127.171  0.0972137 0.994101 0.0480849  
29.5587 -100 128.529  -0.035537 0.994578 -0.0977316  
90.578 -100 125.566  -0.031938 0.994789 -0.0968288  
82.2755 -100 138.716  -0.0340579 0.999322 0.0140019  
10.0163 -100 65.6157  -0.0203852 0.999774 0.0059607  
80.9284 -100 60.8967  0.00641893 0.999871 -0.0146938  
13.0161 -100 105.889  -0.0865746 0.996068 0.0187872  
68.5316 -100 127.88  -0.0565435 0.997609 0.0397468  
55.2417 -100 50.9578  -0.0798706 0.99588 0.0429439  
68.3279 -100 119.376  -0.00353005 0.999746 0.0222731  
77.324 -100 150.102  -0.0869701 0.996169 0.00909887  
-12.5288 -100 122.101  0.046121 0.998738 0.0198964  
75.3373 -100 114.495  -0.0100825 0.999927 -0.00665351  
54.3308 -100 106.839  0.0640812 0.996279 0.0576406  
24.9466 -100 115.599  -0.0236528 0.998924 0.0399016  
63.5739 -100 77.6426  0.0635272 0.98939 0.130658  
36.416 -100 94.9868  0.066129 0.996924 0.0420696  
-6.63084 -100 106.615  0.0179983 0.999769 -0.0117315  
25.1488 -100 99.2805  0.0531094 0.997989 0.0346055  
35.3937 -100 109.343  0.0810504 0.993859 0.0753403  
67.2392 -100 146.833  -0.0576941 0.998066 0.0231252  
10.0002 -100 46.5696  -0.000819252 0.998985 0.045031  
38.0357 -100 97.8275  0.0696734 0.996511 -0.0459549  
39.7948 -100 68.7178  0.0166941 0.996452 0.0824908  
37.4366 -100 103.24  0.0773129 0.99568 -0.0514115  
74.6564 -100 112.542  0.00146274 0.999491 -0.0318658  
34.5956 -100 93.5095  -0.019529 0.999316 0.0313933  
24.5623 -100 94.4618  -0.0283934 0.992439 0.119412  
44.5873 -100 107.444  -0.0037954 0.999529 -0.030449  
9.9206 -100 134.13  -0.0509745 0.998617 0.012872  
54.2697 -100 118.83  -0.0262246 0.999398 0.0226927  
24.3738 -100 95.2463  -0.0137333 0.995216 0.0967292  
93.0481 -100 50.8658  -0.0261218 0.999533 0.0158427  
51.8821 -100 54.6783  -0.122264 0.992497 0.00126049  
53.9959 -100 131.936  -0.0221013 0.999744 0.00488953  
61.152 -100 123.076  -0.0749557 0.996935 0.0224277  
62.3121 -100 102.599  -0.0730566 0.996107 0.0493287  
35.3942 -100 75.4136  -0.0888554 0.992636 -0.0823259  
-25.4827 -100 60.3281  0.00428099 0.998224 0.0594225  
77.3794 -100 73.679  -0.0805096 0.993504 -0.0804294  
69.8379 -100 90.7066  -0.0367173 0.999289 -0.00858673  
68.5665 -100 107.616  0.025721 0.996864 -0.0748358  
64.0162 -100 123.138  -0.0855764 0.992787 -0.0839674  
25.0612 -100 94.6864  0.108052 0.991254 0.0757616  
19.7091 -100 51.416  0.0475834 0.997643 0.0494302  
56.1965 -100 91.0364  0.0038652 0.998143 -0.0607935  
64.6 -100 120.301  -0.114507 0.992887 -0.0326044  
21.0943 -100 58.0727  0.0883806 0.996079 0.00393671  
67.64 -100 74.6864  -0.0969216 0.994886 0.0284128  
71.7442 -100 62.1596  0.0384272 0.995843 0.0825869  
29.6835 -100 136.533  0.0185376 0.999482 0.0263032  
55.1942 -100 107.359  -0.0943832 0.995511 -0.00709361  
84.0164 -100 88.362  -0.0104584 0.999899 0.00959327  
91.9012 -100 50.3136  -0.0144432 0.998134 0.0593336  
62.4756 -100 51.321  0.0539168 0.998489 -0.0106568  
55.8701 -100 139.094  -0.0336727 0.999196 -0.021751  
57.6422 -100 129.723  -0.0678975 0.99756 -0.016259  
65.7524 -100 69.5732  -0.108942 0.986114 0.125341  
22.797 -100 101.306  0.0382886 0.993562 0.106628  
83.4334 -100 75.7469  -0.0529419 0.998284 -0.0250083  
61.1217 -100 94.0629  -0.060646 0.99806 -0.0140599  
19.4263 -100 102.513  0.00243366 0.997361 0.0725634  
7.26388 -100 122.953  0.00695525 0.998403 0.0560717  
46.5985 -100 64.1812  -0.0319519 0.999229 0.022811  
48.8611 -100 102.929  -0.067449 0.997685 -0.00864498  
56.5412 -100 57.9209  -0.0660734 0.997171 0.0358473  
24.0822 -100 63.5064  0.0413837 0.999137 0.00361087  
99.2818 -100 123.695  -0.0105058 0.999927 0.00600563  
66.5339 -100 64.9539  0.0451887 0.995934 0.0779277  
59.6561 -100 63.1376  -0.00969403 0.991714 0.128098  
75.577 -100 100.931  0.0028945 0.999891 0.0145128  
9.90681 -100 93.7983  0.0241354 0.998622 0.0466095  
35.7551 -100 53.1276  0.0564323 0.996379 0.0635955  
19.9611 -100 68.5296  0.00765806 0.995663 0.0927195  
74.9204 -100 129.568  0.0322868 0.998329 -0.047921  
22.9026 -100 105.525  0.0232541 0.998857 0.0417684  
54.3348 -100 141.893  -0.035462 0.999319 -0.0102328  
57.8096 -100 90.8216  0.0712563 0.991608 0.107866  
20.8863 -100 124.96  -0.0305516 0.999331 0.0200881  
27.3177 -100 94.0913  -0.00421951 0.998104 -0.0614001  
55.5737 -100 99.5683  0.00352339 0.9994 -0.0344709  
63.9052 -100 73.3887  -0.0477358 0.998205 0.0361705  
66.3942 -100 147.186  -0.0252161 0.999637 0.00952024  
55.1616 -100 113.745  -0.0073354 0.997181 0.0746776  
26.6191 -100 133.844  -0.0471451 0.99779 0.0468288  
13.6676 -100 81.9809  0.0225095 0.992041 0.123887  
5.13266 -100 105.189  0.0194272 0.999085 -0.0380939  
-3.75993 -100 56.7738  -0.0377705 0.999072 -0.0207107  
15.9184 -100 129.185  0.0333521 0.99804 0.0529509  
69.1702 -100 67.0615  0.0255748 0.996878 0.0746981  
29.7089 -100 76.7433  -0.0359801 0.99784 0.0549552  
83.3585 -100 112.005  -0.0223843 0.996103 0.0853078  
22.0911 -100 128.934  0.0405982 0.99768 -0.0546555  
16.9579 -100 132.329  0.107995 0.993652 -0.031496  
61.3564 -100 130.164  -0.0409734 0.998777 0.0276678  
64.0987 -100 129.259  -0.0491441 0.997912 0.0418999  
20.5027 -100 83.4349  0.0832385 0.996503 -0.00722526  
17.9287 -100 78.1344  0.0470048 0.990678 0.12786  
70.9947 -100 70.2775  0.0217258 0.993432 0.112344  
74.1729 -100 121.164  -0.0682507 0.994063 -0.0847333  
27.5201 -100 132.628  -0.032754 0.99756 -0.0616535  
37.2755 -100 69.8574  0.0892939 0.991521 0.0944103  
41.3637 -100 64.5367  -0.00617932 0.999713 0.0231266  
89.644 -100 68.7398  -0.0365949 0.995359 0.0889961  
58.5738 -100 119.43  -0.0988739 0.986835 -0.127987  
84.7524 -100 142.978  0.00059574 0.999317 0.0369376  
28.1937 -100 93.6439  0.106289 0.993204 -0.0474135  
53.6703 -100 108.47  0.0291951 0.99945 0.0157246  
21.4261 -100 107.024  0.0637436 0.995153 -0.0748842  
53.6198 -100 101.777  0.0307063 0.997076 -0.0699705  
101.021 -100 89.1182  0.00248003 0.993929 0.109996  
13.0693 -100 109.822  -0.000901634 0.999326 0.0366877  
65.6595 -100 108.789  0.0465807 0.998909 0.00340219  
76.7631 -100 106.69  -0.00188702 0.999647 -0.0265077  
87.4489 -100 49.7708  -0.0245601 0.99916 0.0327991  
31.915 -100 113.396  -0.0486136 0.998427 0.027942  
43.2523 -100 126.657  0.0142693 0.995433 -0.09439  
21.7871 -100 81.5205  0.0400598 0.991367 0.124844  
58.0635 -100 147.749  -0.0684942 0.99765 -0.00177502  
55.6917 -100 82.8995  -0.0234969 0.998782 -0.0433809  
43.1859 -100 140.436  -0.0349128 0.999296 -0.0137352  
50.4153 -100 125.415  0.0473102 0.998097 -0.0395418  
38.2235 -100 51.9014  0.0637258 0.997717 0.0223495  
57.9479 -100 117.493  -0.0613055 0.993678 -0.0940536  
77.9437 -100 78.8508  -0.0115753 0.997002 -0.0765068  
66.6166 -100 145.523  0.021234 0.998674 -0.0468974  
44.0767 -100 79.2979  0.0608482 0.995894 0.067028  
29.6097 -100 53.3202  0.0653278 0.996248 0.0567636  
42.7502 -100 140.621  -0.0756242 0.994255 -0.0757554  
3.98664 -100 72.7133  -0.0470654 0.990715 0.127547  
87.0847 -100 134.319  0.0262377 0.999499 0.017686  
67.7856 -100 124.235  -0.111776 0.993567 0.0182054  
22.9632 -100 51.1534  0.0891689 0.994957 0.0459381  
56.9755 -100 106.228  0.0255165 0.995739 -0.0886148  
39.6103 -100 128.868  -0.0685884 0.996402 0.0497896  
62.3002 -100 92.497  -0.0795454 0.992113 0.0968767  
62.2267 -100 107.697  -0.0562559 0.997306 0.047083  
41.1533 -100 86.473  -0.0317631 0.997993 -0.0547791  
39.7363 -100 140.865  0.0634419 0.997971 -0.005363  
26.1046 -100 93.9057  0.0886097 0.995541 -0.0323378  
-15.7009 -100 95.8761  -0.00364078 0.99997 -0.00689398  
46.8995 -100 114.194  0.0529552 0.998518 0.0125244  
40.183 -100 96.4717  -0.0648879 0.996065 -0.0603627  
80.4798 -100 158.358  0.0092148 0.999896 0.0110789  
62.6487 -100 130.874  -0.0086809 0.999874 -0.0133164  
71.3703 -100 131.665  -0.0745913 0.992995 -0.0916326  
82.3273 -100 128.542  -0.0284495 0.999404 0.0195501  
82.7756 -100 81.3196  -0.0254731 0.997318 0.0686133  
13.5602 -100 105.999  0.0222177 0.999286 0.0305523  
62.0778 -100 125.995  -0.00147137 0.997198 -0.074796  
23.9667 -100 79.9864  -0.039085 0.99213 0.118955  
51.4382 -100 87.6838  0.0161245 0.999052 -0.0404426  
42.6053 -100 55.2318  -0.0352062 0.9965 0.0758137  
38.568 -100 102.322  -0.02076 0.994877 0.0989352  
66.9859 -100 71.0361  0.0082997 0.99317 0.116379  
72.4588 -100 113.055  0.00498704 0.999751 -0.0217552  
37.3187 -100 62.7352  0.0412874 0.990556 0.130748  
21.4791 -100 94.0225  0.00556536 0.995179 0.0979129  
67.7791 -100 134.439  -0.0753065 0.99344 -0.0860574  
26.9274 -100 109.387  0.0305167 0.997376 -0.0656428  
73.4557 -100 107.935  -0.0932541 0.994769 0.041706  
58.2439 -100 132.202  -0.0421091 0.997369 -0.0590108  
48.7347 -100 85.8013  0.0509874 0.997789 0.0426422  
38.5984 -100 64.6481  0.0441856 0.990095 0.133264  
44.7798 -100 130  -0.0553457 0.997076 0.0526956  
77.1705 -100 134.987  0.0106628 0.996303 -0.0852447  
43.8937 -100 109.077  -0.122365 0.991648 0.0407584  
37.0442 -100 144.468  0.0257965 0.999391 -0.0235094  
13.2968 -100 91.8211  0.0367756 0.993712 0.105756  
69.6284 -100 127.527  -0.0165213 0.996255 -0.0848711  
61.5527 -100 89.0144  0.0228167 0.993541 0.111158  
71.3772 -100 100.197  -0.00677364 0.999963 -0.00536497  
31.3242 -100 107.558  -0.0221252 0.998902 -0.0412998  
31.9559 -100 99.384  -0.00820253 0.998952 -0.0450339  
55.1477 -100 133.775  -0.0718878 0.996067 -0.0517928  
48.4732 -100 130.138  0.00785493 0.99979 -0.0189377  
60.8171 -100 78.2756  -0.00371475 0.993649 0.112461  
24.1533 -100 90.9614  0.0466008 0.993329 0.105483  
32.3048 -100 113.047  -0.0104259 0.997808 -0.0653464  
57.4701 -100 54.9486  -0.0979705 0.994522 0.0364314  
83.6674 -100 104.027  -0.06939 0.997588 -0.00184577  
24.6361 -100 111.441  0.0179297 0.999557 -0.0237646  
74.2905 -100 112.475  -0.0993551 0.991387 -0.0853194  
54.2845 -100 91.0691  -0.0958691 0.991977 0.0824095  
41.0051 -100 147.926  -0.0285121 0.999519 0.0122263  
24.436 -100 99.372  0.0870916 0.995334 -0.0415369  
46.3615 -100 93.8419  0.0169703 0.99805 -0.0600762  
63.7779 -100 114.178  -0.103776 0.994038 0.0334415  
61.4517 -100 139.05  -0.0394618 0.999062 -0.0178368  
24.1167 -100 119.528  0.0506012 0.99871 0.00424241  
61.8917 -100 85.5296  -0.0313063 0.994886 0.0960258  
85.6676 -100 135.573  -0.0457434 0.998118 -0.0408518  
63.5297 -100 41.2079  -0.0993139 0.994797 -0.0226965  
75.2752 -100 70.0491  0.0265925 0.994507 0.101231  
47.9423 -100 99.0744  -0.0497931 0.997493 0.050284  
71.625 -100 55.991  -0.00127315 0.998941 0.0459868  
68.0795 -100 56.0905  -0.103498 0.987655 0.117584  
53.0049 -100 117.791  0.047728 0.995598 0.0806672  
77.0881 -100 81.5574  0.00105442 0.995521 0.0945303  
81.922 -100 76.0275  -0.0106691 0.997097 0.07539  
57.7742 -100 99.8255  0.0705553 0.996276 0.0495536  
26.2193 -100 82.2247  -0.00220307 0.999496 0.0316821  
27.7897 -100 73.2006  0.0496379 0.998436 -0.0257158  
49.1633 -100 65.3073  0.0472419 0.99885 0.00820582  
76.1224 -100 92.3609  0.0443884 0.998894 0.0154801  
79.2361 -100 143.045  -0.0681581 0.99659 -0.0465069  
42.1364 -100 145.745  0.0163667 0.999792 -0.012154  
36.6403 -100 75.6781  0.0735247 0.991001 0.111853  
33.3898 -100 103.632  0.0262276 0.999407 -0.0222998  
59.2008 -100 74.3616  0.0243015 0.993624 0.110096  
12.5537 -100 75.0156  -0.00128312 0.990946 0.134258  
67.9051 -100 80.9344  -0.0345465 0.999334 -0.0117879  
62.7433 -100 106.143  -0.0888773 0.994875 0.0482093  
45.7951 -100 133.825  0.0904947 0.994012 -0.0612468  
26.9008 -100 106.54  -0.0487794 0.998717 0.0136159  
66.5147 -100 47.5452  0.00276454 0.998448 0.0556285  
53.3256 -100 119.595  0.0260949 0.997052 -0.0721582  
68.6287 -100 104.549  -0.073599 0.996446 -0.0409703  
23.8038 -100 93.5051  -0.0585776 0.990941 0.120851  
12.9441 -100 139.397  0.0692203 0.997136 0.0304735  
74.9996 -100 118.995  0.0446293 0.995255 -0.086465  
55.8172 -100 66.2532  0.030671 0.993617 0.108553  
37.6556 -100 99.6377  -0.0250082 0.998452 -0.0496811  
23.858 -100 156.581  -0.046788 0.99889 -0.00545121  
57.6502 -100 56.6358  0.000261438 0.993725 0.111847  
24.1138 -100 120.166  0.0458514 0.996085 0.0755823  
41.9115 -100 63.9039  0.0440516 0.99584 0.0797623  
50.9371 -100 128.748  -0.00667704 0.99997 -0.00401878  
29.7333 -100 150.243  0.0494566 0.99691 -0.0610244  
32.0404 -100 70.2181  -0.0792437 0.996855 0.000129914  
26.9948 -100 70.6822  -0.0348307 0.993512 0.108265  
13.0833 -100 112.107  0.0783038 0.996905 0.00694454  
71.4187 -100 130.308  -0.0626997 0.994696 -0.0815445  
14.2855 -100 115.035  -0.0153083 0.998829 0.0458874  
38.9704 -100 93.6091  -0.00332773 0.999993 -0.00174458  
61.2418 -100 64.9112  -0.0397252 0.998631 0.0340402  
16.216 -100 139.494  -0.0744395 0.997222 -0.00250685  
61.1865 -100 71.1821  0.0228209 0.999679 0.010959  
21.487 -100 138.619  -0.0240514 0.999694 -0.00580908  
14.7746 -100 127.725  -0.0368967 0.998465 0.0413118  
74.2293 -100 122.314  -0.0860638 0.992816 -0.0831184  
97.6246 -100 137.694  -0.0198069 0.998175 -0.0570482  
80.2953 -100 130.867  -0.0433748 0.994162 -0.0987964  
51.8836 -100 86.5759  -0.0729192 0.99721 -0.0159611  
29.6213 -100 89.2082  -0.00278586 0.999858 0.0166415  
17.1379 -100 58.6415  0.0927806 0.991789 0.0880104  
58.233 -100 59.4662  -0.0675453 0.991062 0.115042  
79.3613 -100 124.9  -0.0747101 0.996936 0.0231573  
55.6279 -100 112.436  0.0284826 0.999228 0.0270453  
37.9196 -100 58.2051  -0.0346176 0.997859 0.0554871  
38.1184 -100 114.011  -0.0331277 0.9969 0.0713624  
55.4496 -100 97.8948  0.0124424 0.998281 0.0572772  
55.4392 -100 92.3806  -0.0756208 0.997091 0.00950353  
69.4213 -100 83.2561  0.006141 0.995305 0.0965912  
23.5783 -100 82.6347  0.10096 0.993918 0.0439808  
88.9297 -100 125.289  -0.0135511 0.998103 -0.0600476  
-12.3975 -100 102.969  0.0239673 0.998718 0.0445847  
16.5166 -100 145.125  0.0318993 0.999363 0.0159856  
-0.454605 -100 61.9726  0.0137574 0.99952 0.0277518  
50.7387 -100 96.2682  -0.0406152 0.998605 -0.0337341  
42.2281 -100 154.163  0.0847053 0.996334 0.0119738  
20.3288 -100 88.1435  0.0869551 0.995771 -0.0296478  
10.5623 -100 94.7923  -0.0600528 0.995813 -0.0689203  
54.9149 -100 116.729  0.0314422 0.997699 -0.0600595  
41.5979 -100 78.8519  -0.00682847 0.98973 0.142783  
15.6006 -100 68.4574  0.12515 0.992049 0.0132805  
22.5658 -100 145.603  0.0997714 0.994856 0.0175098  
56.6214 -100 138.482  0.0423014 0.999005 -0.014163  
71.0832 -100 119.274  0.00919927 0.997652 -0.0678691  
14.7721 -100 155.169  0.0604959 0.998168 -0.000117516  
44.7402 -100 94.2177  0.0046272 0.999978 -0.00482986  
51.1571 -100 109.221  -0.0294489 0.999357 -0.0204538  
47.8753 -100 138.562  -0.0110052 0.997867 -0.0643504  
71.0364 -100 123.052  -0.0559924 0.998065 0.0270471  
51.8326 -100 136.127  -0.0507509 0.997969 -0.0384956  
57.1008 -100 123.476  -0.098307 0.992478 0.0729653  
19.9893 -100 138.263  0.0343002 0.997166 -0.0669597  
61.1093 -100 118.197  -0.0296914 0.999125 0.0294512  
51.8598 -100 100.283  0.0676403 0.996115 0.0563801  
61.9541 -100 90.7056  -0.0727831 0.997339 -0.00421083  
51.9105 -100 128.062  -0.0542067 0.996472 -0.0640729  
80.6086 -100 66.2771  0.00679836 0.999917 -0.0109443  
26.788 -100 88.237  -0.0267756 0.999411 0.0214739  
12.5525 -100 140.182  0.036625 0.999015 -0.0250331  
39.1559 -100 135.307  0.0854769 0.996259 0.0126807  
19.2129 -100 56.6767  0.0232082 0.998395 0.0516637  
32.6971 -100 112.492  -0.0294386 0.997118 -0.0699213  
16.1622 -100 96.5218  0.0589314 0.998217 -0.00943427  
67.3494 -100 84.8331  0.0261996 0.994563 0.100791  
86.3278 -100 126.159  -0.00460204 0.997818 0.0658581  
20.6435 -100 142.171  0.0205402 0.999131 -0.0362695  
36.0151 -100 122.672  0.0970306 0.993889 -0.052632  
41.7914 -100 126.757  -0.0602815 0.997627 0.0332547  
64.343 -100 130.773  -0.083428 0.99019 -0.112087  
46.1586 -100 84.3681  -0.0776527 0.991867 0.10085  
34.5075 -100 78.3111  -0.0119393 0.999238 0.0371658  
56.1334 -100 68.9379  -0.0931112 0.982882 0.158977  
46.9269 -100 128.245  -0.039225 0.993398 -0.107807  
35.827 -100 120.108  0.0597076 0.993672 -0.0951315  
45.6406 -100 76.8046  0.0353054 0.994127 0.102297  
-7.11159 -100 109.154  0.0472578 0.998838 0.00943717  
46.4813 -100 139.41  0.0915504 0.995192 -0.0348018  
5.16523 -100 131.17  0.0390457 0.998951 -0.0239232  
63.3274 -100 96.4973  -0.0172034 0.998322 0.0552849  
16.1709 -100 147.022  -0.0225958 0.999707 -0.00870316  
68.0656 -100 121.952  -0.0900562 0.991611 -0.0927192  
70.0294 -100 135.235  -0.0608042 0.997508 -0.0357829  
41.1087 -100 161.748  0.0716925 0.997416 -0.00463637  
45.2621 -100 135.377  -0.0772094 0.995636 0.052427  
82.2058 -100 97.776  -0.0190753 0.99942 0.0282128  
57.296 -100 98.6885  -0.0614439 0.997199 -0.0426481  
9.65854 -100 65.2781  0.0283519 0.999486 -0.014943  
9.52915 -100 67.0984  0.0369642 0.993923 0.103687  
71.7298 -100 103.055  -0.0235221 0.998021 -0.0583121  
52.6643 -100 86.1119  -0.0247243 0.998348 -0.0518596  
43.3297 -100 81.2305  0.0197627 0.999023 -0.0395326  
80.878 -100 96.9171  -0.0327012 0.992672 0.116329  
10.4672 -100 89.2051  0.0568766 0.996516 -0.061003  
34.0179 -100 58.9204  -0.018561 0.999815 0.00509645  
22.0374 -100 65.8948  0.00617053 0.99982 0.0179456  
86.2832 -100 62.9089  -0.015443 0.995127 0.0973853  
69.4963 -100 53.5242  -0.0136338 0.998848 0.0460135  
94.1936 -100 114.999  -0.0282812 0.996281 0.0813896  
21.9493 -100 122.458  0.0761005 0.993296 -0.0870185  
12.8266 -100 124.505  -0.00795764 0.997609 0.0686455  
78.7379 -100 136.52  -0.00245176 0.998662 0.0516474  
31.9602 -100 53.7653  0.0487321 0.996328 0.0703925  
18.1547 -100 121.178  0.0153094 0.999871 0.00492803  
25.6381 -100 113.302  0.0155865 0.995333 -0.0952366  
57.179 -100 90.9231  -0.0243935 0.99969 -0.00498975  
47.7433 -100 56.1847  0.0461009 0.998926 0.0046132  
61.7028 -100 76.9538  -0.0906999 0.989257 0.114648  
57.0666 -100 91.7759  -0.0633583 0.994981 -0.0774455  
56.6846 -100 70.7147  0.073931 0.997103 0.0178578  
26.7812 -100 129.268  0.0635483 0.99542 -0.0714207  
77.2541 -100 98.6817  -0.0824175 0.994664 -0.0620622  
44.3773 -100 50.2479  0.014032 0.996175 0.0862488  
51.6625 -100 122.218  -0.0880804 0.995329 0.039511  
32.3568 -100 147.742  0.0610961 0.99782 -0.0249504  
43.749 -100 111.721  -0.0531116 0.998439 -0.017299  
76.3083 -100 122.41  -0.0494956 0.997403 -0.0523219  
41.7031 -100 122.184  0.00563392 0.998287 -0.0582354  
30.6088 -100 60.5328  0.115708 0.993145 0.016545  
21.3974 -100 106.081  -0.0180258 0.997295 0.0712514  
-1.53079 -100 75.5927  0.0616916 0.990755 0.120822  
53.2334 -100 84.3892  0.0806656 0.996234 -0.0318046  
72.688 -100 94.2311  0.037827 0.999253 0.00785218  
49.2675 -100 81.6675  -0.0988112 0.993316 0.0596574  
48.698 -100 70.513  0.0148863 0.995872 0.0895425  
58.1107 -100 134.654  0.0368081 0.999316 0.00357657  
66.0136 -100 131.277  -0.0824342 0.994775 -0.060234  
79.529 -100 115.011  -0.0642218 0.996758 0.0484662  
79.1095 -100 104.825  -0.00136964 0.995116 -0.0987042  
87.0454 -100 133.443  0.0125801 0.999907 0.00518576  
65.3143 -100 63.9244  -0.114414 0.983289 0.141602  
7.05184 -100 68.0738  0.0536559 0.997307 -0.0499899  
66.9191 -100 120.559  -0.076335 0.99707 -0.0049999  
69.2383 -100 123.639  0.00532989 0.999961 0.00701409  
68.107 -100 66.4137  -0.0485907 0.997987 0.0407439  
68.514 -100 110.644  -0.101278 0.994419 -0.0295749  
43.7521 -100 136.625  0.00316053 0.997922 -0.064351  
70.7884 -100 114.573  0.00992567 0.998227 0.0586866  
20.6956 -100 94.5508  0.0650764 0.990849 0.118253  
23.6112 -100 100.87  -0.0255844 0.999315 0.0267556  
96.1373 -100 114.009  -0.00279932 0.990543 -0.137172  
30.8673 -100 110.038  0.079887 0.99626 -0.0329371  
63.6458 -100 120.086  -0.0491095 0.996687 -0.0648251  
57.6042 -100 131.912  0.0203115 0.996829 -0.0769359  
8.00543 -100 71.4845  -0.00574189 0.987569 0.157081  
16.2344 -100 100.189  -0.0174356 0.999739 -0.0147405  
88.7466 -100 88.4799  0.00754408 0.995187 0.0977007  
47.2925 -100 42.94  0.0887577 0.996049 0.00286606  
48.8559 -100 140.106  0.00772573 0.999804 -0.0182421  
42.192 -100 144.511  0.0458067 0.99895 0.000193461  
21.4199 -100 86.3511  0.0571249 0.997305 -0.0460408  
97.5839 -100 57.3517  -0.0200832 0.993642 0.110775  
57.4375 -100 89.5564  0.0174268 0.999651 0.019866  
62.142 -100 62.6032  -0.00943069 0.990372 0.138107  
25.1059 -100 103.578  0.0280836 0.997973 -0.0571086  
-0.692041 -100 147.179  0.052973 0.996906 -0.0580718  
69.1836 -100 144.677  -0.115748 0.992663 -0.034976  
77.3465 -100 59.0178  0.0291434 0.997698 0.0612229  
73.0982 -100 116.028  0.00673607 0.992208 -0.124408  
72.1466 -100 97.1197  -0.0790114 0.996873 0.00115211  
34.0179 -100 96.5847  0.0828672 0.994306 -0.0670035  
25.2292 -100 112.211  -0.00930862 0.997808 0.0655227  
30.6569 -100 87.1241  0.0482616 0.998756 -0.012549  
41.9024 -100 69.107  -0.0675991 0.986008 0.152377  
50.882 -100 100.515  0.0840102 0.995813 0.0360416  
9.46282 -100 91.1154  0.0167087 0.999114 0.0386398  
82.5541 -100 134.681  -0.0468173 0.998156 0.0386462  
76.1091 -100 115.932  -0.074748 0.990269 -0.117385  
21.9013 -100 87.0424  0.0202337 0.999635 0.0178974  
59.9698 -100 122.019  -0.00999271 0.997835 0.0649965  
30.1038 -100 106.493  -0.054134 0.997964 0.0337184  
80.9163 -100 140.947  -0.0390844 0.998961 0.0234484  
57.0088 -100 76.5306  0.0232417 0.998237 0.0546138  
45.6615 -100 125.749  0.0636323 0.996052 -0.0618964  
32.5873 -100 82.5417  -0.029057 0.998798 -0.0394819  
57.864 -100 68.5648  -0.00537907 0.992749 0.120082  
94.8064 -100 138.079  -0.026507 0.999486 -0.0180257  
78.6248 -100 141.237  0.0276334 0.998722 -0.0423206  
30.7905 -100 126.954  0.0606908 0.996477 -0.057874  
9.60277 -100 116.151  0.0256852 0.999658 0.00492231  
41.7916 -100 76.7532  -0.00876895 0.999649 0.0249844  
3.58369 -100 74.5513  0.00496586 0.989545 0.144136  
31.1047 -100 109.547  0.073706 0.996835 0.0297766  
75.9146 -100 72.6499  -0.0840352 0.990298 0.110669  
50.974 -100 150.492  0.031011 0.999502 -0.00576468  
16.2606 -100 131.94  -0.00834963 0.999961 -0.00273408  
76.9506 -100 58.5095  -0.0320758 0.998003 0.0544081  
67.3964 -100 89.2452  -0.0896805 0.995932 0.00876207  
41.9291 -100 69.2996  -0.0183286 0.997047 0.0745723  
77.1522 -100 99.1365  0.00954573 0.999373 0.0340845  
94.872 -100 91.1066  -0.017243 0.998454 -0.0528382  
69.3765 -100 94.1372  -0.0782745 0.992535 0.0935289  
60.3746 -100 124.095  -0.00495385 0.999121 -0.0416282  
17.218 -100 110.987  0.0247592 0.99904 0.0361374  
47.8407 -100 135.353  -0.0323909 0.999448 0.00737696  
87.3612 -100 68.0973  -0.00871027 0.995972 0.089239  
23.0981 -100 159.439  0.127619 0.991768 -0.0105124  
97.043 -100 85.2609  -0.0186187 0.999625 0.020093  
36.0593 -100 111.744  -0.0310422 0.997485 0.0637123  
39.3301 -100 79.6707  0.102136 0.991117 0.085181  
79.1136 -100 139.861  -0.0273169 0.999573 -0.0103573  
55.4318 -100 126.593  0.0169119 0.999822 -0.00841914  
55.9493 -100 80.4454  -0.0386618 0.99922 -0.00801013  
64.325 -100 61.9601  0.0135156 0.998045 0.0610248  
38.6191 -100 104.684  -0.0139898 0.999601 -0.0245549  
50.4152 -100 117.408  -0.0860742 0.996288 -0.00126845  
67.5909 -100 110.058  -0.0103929 0.996312 0.0851678  
55.2544 -100 134.111  -0.0234302 0.999597 -0.0160519  
33.4188 -100 94.4938  -0.0143968 0.996895 0.0774145  
50.8744 -100 95.1556  -0.0705545 0.997068 0.0296356  
61.977 -100 72.3787  0.0657569 0.99414 0.0858017  
67.5133 -100 69.2253  -0.115773 0.989846 0.0824667  
39.8039 -100 103.31  -0.0448738 0.996948 -0.0638785  
70.8312 -100 82.8538  -0.0546225 0.998185 -0.0253691  
56.6548 -100 59.4439  0.0458135 0.998922 0.00753667  
36.1446 -100 117.332  -0.0140869 0.998633 0.0503322  
39.6997 -100 139.947  -0.0570967 0.998356 0.00506146  
